date,tweet,sentiment
Fri Mar 23 03:07:03 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK!!!!",1.0
Fri Mar 23 03:07:07 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:07:07 +0000 2018,@Hell_HasCome Buy bitcoin.,0.0
Fri Mar 23 03:07:14 +0000 2018,"help 
I only have $70

I dont want to die

bitcoin addless 
1A5WPUwEBm1sGzpKh4CpT5W2hfKEVcG4hu",0.0
Fri Mar 23 03:07:23 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:07:24 +0000 2018,"Fri Mar 23 04:07:13 2018 (3:55)
USD : 8412.55
Wght: 0.42
Blk#: 514756
Size: 253.7 KB
TXs:  448
Pool: 18 (0.0 MB)
#bitcoin",0.0
Fri Mar 23 03:07:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:07:31 +0000 2018,"@Blockchain_Jay Bitcoin, Cardando, Ripple, EOS, BAT, NEO, Enjin, WAX.",0.0
Fri Mar 23 03:07:52 +0000 2018,OMG Bitcoin is the new vaping,1.0
Fri Mar 23 03:07:59 +0000 2018,New #bitcoin block 00000000000000000032e872239890eb7c362c008137845b7dcefbdb66a4e7ce mined at height 514756.,1.0
Fri Mar 23 03:08:36 +0000 2018,$SANUSD entering oversold zone on interval 60m #cryptocurrency #trading #bitcoin #crypto #technicalanalysis,0.0
Fri Mar 23 03:09:12 +0000 2018,"fifth speaker @Satoshis_Vision @vermorel 
Terabyte blocks :)

""bandwidth is the most solved problem of #bitcoin.""",1.0
Fri Mar 23 03:09:16 +0000 2018,Thank you to the @NODEfather for this opportunity and thank you to the bitcoin community for letting me be your champion.,0.0
Fri Mar 23 03:09:34 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:09:59 +0000 2018,@charliebxrnes bitcoin,0.0
Fri Mar 23 03:10:03 +0000 2018,"1 bitcoin = $8453.59 / 6861.356€
1 bitcoin-cash = $972.231 / 789.111€
1 ethereum = $517.53 / 420.054€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 03:10:03 +0000 2018,"Bitcoin BTC Current Price:
$8.453,590
1 Hour: -2.02 % | 24 Hours: -6.81 % | 7 Days: 2.73 %
#btc #bitcoin",0.0
Fri Mar 23 03:10:23 +0000 2018,@KingRippleXRP Bitcoin to $5000 soon,0.0
Fri Mar 23 03:10:24 +0000 2018,@coindesk Binance doesn't even sell bitcoin for JPY...,0.0
Fri Mar 23 03:10:25 +0000 2018,"fifth speaker @Satoshis_Vision @vermorel 
Terabyte blocks :)

""nowadays backing #bitcoin has improved, by quite a lot.""",1.0
Fri Mar 23 03:10:33 +0000 2018,@GreedPositive @ThrowingBugs @Bitcoin Reported for abusing twitter to spread propaganda for BSCore.,-1.0
Fri Mar 23 03:10:41 +0000 2018,@TechnicalCrypto That reinforces the argument to me that bitcoin should correlate.,0.0
Fri Mar 23 03:10:53 +0000 2018,@SallyMayweather @theemrsmcafee This is why we need #bitcoin as well,0.0
Fri Mar 23 03:11:11 +0000 2018,@Altcoinbuzzio Bitcoin,0.0
Fri Mar 23 03:11:14 +0000 2018,"@rogerkver @Falkvinge @Falkvinge  is very clever.

BCH is REAL bitcoin.",1.0
Fri Mar 23 03:11:22 +0000 2018,Bitcoin value: $8413.86,0.0
Fri Mar 23 03:11:45 +0000 2018,@AP4Liberty And sound money. Buy #bitcoin,1.0
Fri Mar 23 03:11:48 +0000 2018,"@whalecalls 
Should we get ready for round 2?
#bitcoin",0.0
Fri Mar 23 03:12:03 +0000 2018,@BigCheds Anynews on bitcoin,0.0
Fri Mar 23 03:12:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:12:51 +0000 2018,@RealKidPoker Bitcoin millionaire,0.0
Fri Mar 23 03:13:18 +0000 2018,@CryptoWaffles damn liked this thinking you were joking about bitcoin,1.0
Fri Mar 23 03:14:00 +0000 2018,Don't be such a bitcoin,0.0
Fri Mar 23 03:14:06 +0000 2018,"The #Bitcoin pizza is worth $85,360,325 today. (-7% from yesterday)",1.0
Fri Mar 23 03:14:12 +0000 2018,@Altcoinbuzzio Bitcoin hands down,-1.0
Fri Mar 23 03:14:24 +0000 2018,@joerogan What about Bitcoin money???,0.0
Fri Mar 23 03:14:32 +0000 2018,"Current Bitcoin Price = $9425.27 --- Includes Sum of Forks, Core $8402.00 (89.14%) + Cash $966.23 (10.25%) + Gold $57.04 (0.61%)",0.0
Fri Mar 23 03:14:57 +0000 2018,@Apple Bitcoin.,0.0
Fri Mar 23 03:15:02 +0000 2018,"The current price of Bitcoin is $8451.29.
The current price of BCash is $972.231, or 0.115678 BTC",0.0
Fri Mar 23 03:15:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:15:54 +0000 2018,@mattmilsap @Bitcoin @Satoshi_N_ I really doubt if you are mocking #BCore altcoin supporters by doing so.,1.0
Fri Mar 23 03:16:22 +0000 2018,"@sic_null @SpoonGuru21 @rogerkver @Falkvinge Nope, BTC stole Bitcoin",0.0
Fri Mar 23 03:16:22 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:16:23 +0000 2018,@Altcoinbuzzio always bitcoin it does control the market. but Etherum or other powerful infrastructures like Neo,1.0
Fri Mar 23 03:16:27 +0000 2018,Zuckerberg vs. the Winklevoss twins. Who’s the loser now? The identity seller or the billionaire bitcoin twins.,0.0
Fri Mar 23 03:16:43 +0000 2018,In just 73 minutes a day you can reinvigorate your career. #bitcoin #clickbait,0.0
Fri Mar 23 03:16:55 +0000 2018,"Fri Mar 23 04:16:23 2018 (9:10)
USD : 8407.42
Wght: 0.42
Blk#: 514757
Size: 561.7 KB
TXs:  1016
Pool: 61 (0.0 MB)
#bitcoin",0.0
Fri Mar 23 03:17:02 +0000 2018,"Bitcoin Cash BCH Current Price:
$972,231
1 Hour: -2.89 % | 24 Hours: -8.03 % | 7 Days: 4.92 %
#bch #bitcoin cash",0.0
Fri Mar 23 03:17:11 +0000 2018,New #bitcoin block 000000000000000000366f5650d6ba3cf62682e44f541f9224004b8af7d25a5c mined at height 514757.,1.0
Fri Mar 23 03:17:17 +0000 2018,Retweet if you agree that Bitcoin is the new gold #bitcoin #bitcoins #bitcoinisgold #bitcoinworld #bitcoinnews,1.0
Fri Mar 23 03:17:18 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:17:18 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:17:32 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:18:00 +0000 2018,@Cryptos_Aus As long as it's not the fraudster bitcoin-fund-manager ?,-1.0
Fri Mar 23 03:19:03 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:19:10 +0000 2018,New stable coin idea: Everything is priced in #bitcoin,1.0
Fri Mar 23 03:20:01 +0000 2018,"BTC-HMQ AskRate: 0.00001119 #Bittrex  #HMQ $HMQ #Humaniq #altcoin #crypto #bitcoin
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 03:20:03 +0000 2018,"1 bitcoin = $8440.05 / 6850.366€
1 bitcoin-cash = $970.851 / 787.991€
1 ethereum = $517.001 / 419.624€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 03:20:48 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:20:58 +0000 2018,Don't let the #Binance #FUD today distract you. #Bitcoin $BTC will bounce back.,0.0
Fri Mar 23 03:21:17 +0000 2018,@syd_viciously Bitcoin was created by the CIA?,0.0
Fri Mar 23 03:21:44 +0000 2018,Terabyte blocks - 50 txns a day for 10 billion people. Bitcoin can scale on chain. No layer 2 needed.,0.0
Fri Mar 23 03:22:36 +0000 2018,"@RichardHeartWin However, bitcoin is going way lower regardless..",0.0
Fri Mar 23 03:23:12 +0000 2018,"Whenever I contemplate whether or not to sell Bitcoin, I think of the ""Goodbye moon man"" song from Rick and Morty.",0.0
Fri Mar 23 03:23:49 +0000 2018,Bitcoin is barely even fun anymore. $XBT BTC,1.0
Fri Mar 23 03:24:21 +0000 2018,@CoinStructive #shirtgate Hey @ellypriZeMaN we need you more than ever. ~Bitcoin Belle 🌷,1.0
Fri Mar 23 03:24:42 +0000 2018,@LandlordRescue I’m inventing a better bitcoin so should be good to go!,1.0
Fri Mar 23 03:25:29 +0000 2018,"@LoganPaul watch out for the death cross in ur bitcoin investment ,look it up check it out protect ur money",0.0
Fri Mar 23 03:25:56 +0000 2018,"Dow Jones going down.
Bitcoin was supposed to shield.
Fucking suits- leave us!

$BTC #crypto #haiku",-1.0
Fri Mar 23 03:26:04 +0000 2018,our uber driver has his business card on the dash and it says “bitcoin miner” as his job title,0.0
Fri Mar 23 03:26:23 +0000 2018,@ProfFaustus Bitcoin is not a philosophy......  BCH is not Bitcoin.,0.0
Fri Mar 23 03:26:24 +0000 2018,@itsmelissabrown remember how early they were on writing about bitcoin??? nuts in retrospect,1.0
Fri Mar 23 03:26:32 +0000 2018,"@JakeNTech New options: 
1. Water Cooled Laptop, WetCoin™!
2. Two Computa, Two BitCoin!",1.0
Fri Mar 23 03:27:05 +0000 2018,All in on Diet Bitcoin. Escobars brother guarantees profit lol,1.0
Fri Mar 23 03:27:06 +0000 2018,"50k tokens reserved for private investors

#Ethereum #ZOMBI #ZOMBIcoin #Bitcoin #ICO",0.0
Fri Mar 23 03:27:09 +0000 2018,"The Thrive Labs Team is launching a revolutionary Premium Decentralized Advertising Marketplace.
#thrive #ico #ethereum #bitcoin",0.0
Fri Mar 23 03:27:11 +0000 2018,"I hate ween people exploit things and ruin the fun for everyone. First Youtube, now bitcoin/cryptos 😧😧",-1.0
Fri Mar 23 03:27:33 +0000 2018,I see all the Bitcoin ppl stopped talkin 😭,0.0
Fri Mar 23 03:28:55 +0000 2018,wat if unified Korea becomes the next cuba &amp; disrupts global power um Bitcoin n stuff,0.0
Fri Mar 23 03:29:16 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:30:02 +0000 2018,"Bitcoin:$8431.5
Ethereum:$515.604
Bitcoin Cash:$966.799
Litecoin:$158.548
Ripple:$0.631444
IOTA:$1.26867",0.0
Fri Mar 23 03:30:03 +0000 2018,"1 bitcoin = $8431.5 / 6843.426€
1 bitcoin-cash = $966.799 / 784.702€
1 ethereum = $515.604 / 418.489€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 03:30:03 +0000 2018,One Bitcoin now worth $8413.81@bitstamp. High $9055.330. Low $8342.000. Market Cap $142.481 Billion #bitcoin,1.0
Fri Mar 23 03:30:03 +0000 2018,One Bitcoin now worth $8413.81@bitstamp. High $9055.330. Low $8342.000. Market Cap $142.481 Billion #bitcoin,1.0
Fri Mar 23 03:30:10 +0000 2018,@welovefaucet I have the same problem in both We Love Bitcoin and Play Bitcoin.,1.0
Fri Mar 23 03:30:22 +0000 2018,@Altcoinbuzzio Bitcoin,0.0
Fri Mar 23 03:30:26 +0000 2018,#SUB Price is 0.00004617 (-0.00000073) #BTC / 0.385999 (-0.00771) #USD. Market rank is 116. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 03:30:27 +0000 2018,Bitcoin&gt;&gt;&gt;&gt;&gt;,0.0
Fri Mar 23 03:30:27 +0000 2018,#EOS Price is 0.00078017 (-0.00000340) #BTC / 6.52226 (-0.06538) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 03:30:28 +0000 2018,#XEM Price is 0.00003301 (-0.00000028) #BTC / 0.275969 (-0.00347) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 03:30:29 +0000 2018,#ADA Price is 0.00002258 (-0.00000009) #BTC / 0.188787 (-0.00178) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 03:30:29 +0000 2018,#DASH Price is 0.0481372 (+0.00093950) #BTC / 402.431 (+5.62700) #USD. Market rank is 11. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 03:30:45 +0000 2018,This couple loves bitcoin so much that they decided to have a bitcoin themed wedding. Most of their guests gave them bitcoin as a gift!,1.0
Fri Mar 23 03:31:15 +0000 2018,"Hello humans, #Bitcoin is currently around $8428.55 as of Thu Mar 22 22:31:11 CDT 2018",0.0
Fri Mar 23 03:31:23 +0000 2018,Bitcoin value: $8430.81,0.0
Fri Mar 23 03:31:45 +0000 2018,@Altcoinbuzzio Bitcoin still. I've been stockpiling and putting it in my bot to make daily scalping trades,0.0
Fri Mar 23 03:31:49 +0000 2018,@lister_lester He wants to buy the bitcoin dip.  : ),1.0
Fri Mar 23 03:32:03 +0000 2018,@Alfredo_THC make bitcoin and the dow go back up,0.0
Fri Mar 23 03:32:32 +0000 2018,"The short way was to help, Google and Facebook went for the money. Plan B, just go through you🔥

#bitcoin",0.0
Fri Mar 23 03:32:36 +0000 2018,@CNBC Would be nice to see an after Pic when bitcoin crashes,1.0
Fri Mar 23 03:32:57 +0000 2018,"Fri Mar 23 04:32:12 2018 (15:49)
USD : 8416.59
Wght: 0.42
Blk#: 514758
Size: 736.0 KB
TXs:  1658
Pool: 75 (0.0 MB)
#bitcoin",0.0
Fri Mar 23 03:33:09 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:33:26 +0000 2018,New #bitcoin block 00000000000000000004d1d76f3a8931d87ad736d36fd62c733e05cf56d9274e mined at height 514758.,1.0
Fri Mar 23 03:33:42 +0000 2018,So @Ania_Nimbla  you like #Bitcoin &amp; #Crypto Cool 👍🏻 Great to connect Ania much appreciated,1.0
Fri Mar 23 03:34:00 +0000 2018,"@afaqshah @PhilakoneCrypto Wishing ill upon bitcoin, rude",-1.0
Fri Mar 23 03:34:35 +0000 2018,#bitcoin buy now 8387 good price for enter,1.0
Fri Mar 23 03:34:50 +0000 2018,@EstherKuKu Then redeem your points for Bitcoin and boom goes the dynamite!,0.0
Fri Mar 23 03:36:02 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:36:13 +0000 2018,@CNBC How much are they worth in bitcoin?,1.0
Fri Mar 23 03:36:19 +0000 2018,@Ginkgo_tree_Kr @rogerkver @Falkvinge Bitcoin is not a philosophy. BCH is not Bitcoin.,0.0
Fri Mar 23 03:36:27 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:36:48 +0000 2018,I really look forward to bitcoin being large enough that these whales can't fuck with the price so much.,1.0
Fri Mar 23 03:36:53 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:37:15 +0000 2018,Bitcoin 4k by July 🤑🤑🤑🤑,0.0
Fri Mar 23 03:38:08 +0000 2018,Lil Bitcoin #newgenerationrapnames,0.0
Fri Mar 23 03:38:12 +0000 2018,"$ELEC Pump detected, in 5 days we will see + 500% on this baby! Very hot inside news are coming! #bitcoin #altcoin #eth $eth $xmr $btc",1.0
Fri Mar 23 03:38:22 +0000 2018,@lopp @coindesk Better bitcoin resource:,1.0
Fri Mar 23 03:38:42 +0000 2018,@bitstein By this logic what is work?? Trading??? Every diehard hodler I know works to better bitcoin for free.,1.0
Fri Mar 23 03:38:54 +0000 2018,Since /r/buttcoin is actually one of the oldest bitcoin subs around we were in the top 3 I think for a few years,1.0
Fri Mar 23 03:39:25 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:39:25 +0000 2018,"BTC,ETH,ETC,LTC,BCH,MONA
Please send someone virtual currency　
#Bitcoin #VirtualCurrency",0.0
Fri Mar 23 03:39:46 +0000 2018,@bitcoinyuri @badger_coin Looks nice...makes me wanna buy some $BTC #Bitcoin !,0.0
Fri Mar 23 03:39:53 +0000 2018,"@CNBC (2932331 follows)
This couple loves bitcoin so much that they decided to have a bitcoin themed wedding. Most of their guests gave...",1.0
Fri Mar 23 03:39:54 +0000 2018,@lopp Better bitcoin resource:,1.0
Fri Mar 23 03:40:04 +0000 2018,"1 bitcoin = $8441.65 / 6851.665€
1 bitcoin-cash = $970.165 / 787.434€
1 ethereum = $515.2 / 418.162€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 03:40:32 +0000 2018,"""We have elected to put our money and faith in a mathematical framework that is free of politics and human error."" Tyler Winklevoss #bitcoin",1.0
Fri Mar 23 03:40:45 +0000 2018,@SommerRay do you like bitcoin?,0.0
Fri Mar 23 03:40:46 +0000 2018,"It's hard to make a good TA in ALTS if the market is being moved by $btc.  So, let's keep following The King. $btcusd $crypto #bitcoin",1.0
Fri Mar 23 03:41:14 +0000 2018,@nachdermas buy bitcoin,0.0
Fri Mar 23 03:41:21 +0000 2018,:( :( ....[Bitcoin performance assessment (-0.18%)] #bitcoin,-1.0
Fri Mar 23 03:42:03 +0000 2018,@Altcoinbuzzio Bitcoin,0.0
Fri Mar 23 03:42:20 +0000 2018,@NoahRobertson01 glad i never bought into the bitcoin hype,1.0
Fri Mar 23 03:43:00 +0000 2018,"Ever wanted to experiment with bitcoin? Send some to this address, yo:1BFaVmv91jmxSZDkiNedw1kt56m4X5bpRm",0.0
Fri Mar 23 03:43:09 +0000 2018,#Bitcoin is all of the beautiful poetry you read but failed to understand.,1.0
Fri Mar 23 03:43:16 +0000 2018,@thealexwolfe @LockedOnKnicks You'd better run that ish like a bitcoin mining facility. It's like 0.00000:p000o.O0013 cents per stream... 😭,1.0
Fri Mar 23 03:43:16 +0000 2018,"💯💯💯 great dealEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:43:39 +0000 2018,@C1TY_0F_FL1NT @chadxenu @BigTiddiePolice You'll have to pay me 1 bitcoin,0.0
Fri Mar 23 03:43:41 +0000 2018,"#bitcoin next 1 hour high low range potential 

Low 8343 
High 8623",1.0
Fri Mar 23 03:44:14 +0000 2018,@crypt0snews Bitcoin can be wiped out if the authorities prove it as a counterfeit like a 3 dollar fake bill....,-1.0
Fri Mar 23 03:44:16 +0000 2018,I really just sent 300 to the wrong bitcoin address.. wow.. fml,-1.0
Fri Mar 23 03:44:36 +0000 2018,"@DJSweetBrush @ericgeller Unless it's money laundering through Bitcoin.  Could be anything, though lots of big names involved.",0.0
Fri Mar 23 03:44:51 +0000 2018,"DO-NOT short Bitcoin, you will get crushed

Sub 0.050 Eth/Btc is possible",-1.0
Fri Mar 23 03:44:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:45:05 +0000 2018,IMHO bitcoin is the worst!! 🌙,-1.0
Fri Mar 23 03:45:15 +0000 2018,Earn bitcoin disini,0.0
Fri Mar 23 03:45:15 +0000 2018,"#Moneto is a loan service, through which users can get real money on the security of Bitcoin and almost instantly.",1.0
Fri Mar 23 03:45:47 +0000 2018,@MichaelMyers @Bitcoin @blockchain This feels like a reach.,0.0
Fri Mar 23 03:46:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:47:11 +0000 2018,"#MONETO will provide an opportunity to take a loan on the security of Bitcoin immediately, comfortably and reliably as possible.",1.0
Fri Mar 23 03:47:13 +0000 2018,Might be risky. But it is time to go long on #xbtusd. Go #bitcoin,-1.0
Fri Mar 23 03:47:18 +0000 2018,Including bitcoin/altcoins,0.0
Fri Mar 23 03:47:27 +0000 2018,"""Old man yells at Bitcoin"" is exactly the same pattern as:

""The Church yells at Darwin for claiming that man was not created by god""",1.0
Fri Mar 23 03:47:30 +0000 2018,@Snowden Post more bitcoin FUD please.,1.0
Fri Mar 23 03:47:32 +0000 2018,"What does ""altcoin"" mean? $crypto #bitcoin",-1.0
Fri Mar 23 03:47:47 +0000 2018,"old: ""man, i wish i had bought bitcoin back then!""
new: ""man, i wish i had sold bitcoin back then!""",1.0
Fri Mar 23 03:47:48 +0000 2018,@BradyDale @coindesk @Snowden @blockstack @WolfieZhao I also think this as one of the biggest endorsements for Bitcoin indirectly,0.0
Fri Mar 23 03:47:54 +0000 2018,"#Moneto will provide an opportunity to take a loan on the security of Bitcoin as quickly, conveniently and safely as possible.",1.0
Fri Mar 23 03:48:23 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:48:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:48:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 03:49:13 +0000 2018,"Optimal tx fee: 0 satoshi per byte. 
BTC : $8406 / €6816 / £5956 @ Block 514758. 
Market Cap: 145.52B USD. #Bitcoin #Market",0.0
Fri Mar 23 03:49:17 +0000 2018,@QuestForTori A Smart app that lets you mine for bitcoin while you order dominos,1.0
Fri Mar 23 03:49:47 +0000 2018,@Sicarious_ A trading tool for more Bitcoin.,1.0
Fri Mar 23 03:50:02 +0000 2018,A poet without love were a physical and metaphysical impossibility. #JohnKeats #bitcoin,1.0
Fri Mar 23 03:50:03 +0000 2018,"1 bitcoin = $8458.96 / 6865.714€
1 bitcoin-cash = $973.827 / 790.406€
1 ethereum = $517.184 / 419.773€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 03:50:13 +0000 2018,"@ninthcompanion This is literally my thoughts exactly

but nah its a way to mine bitcoin",1.0
Fri Mar 23 03:50:15 +0000 2018,"#MONETO is a loan service, allowing users will be able to receive real money on the security of Bitcoin and almost immediately.",1.0
Fri Mar 23 03:50:20 +0000 2018,@CandyHeartsBand fun fact: u can sell them on the black market in exchange for bitcoin,1.0
Fri Mar 23 03:50:23 +0000 2018,@joenatividad Uh oh. Hope you don’t have to buy a new one. Damn bitcoin miners ruin everything,1.0
